bug_id,title,description,product_module,environment,operating_system,browser,severity,priority,status,leak_type,baseline_memory_mb,peak_memory_mb,memory_growth_rate_mb_per_hr,crash_occurred,reproducible,users_affected,concurrent_users,root_cause_category,created_at,resolved_at
d68557d4-a883-48b5-9846-9f12a6b052db,Memory leak detected in MobileApp-Android during stress test,Application memory usage increases steadily over time under load testing conditions.,MobileApp-iOS,Development,Android 13,Safari 17,High,P4,Open,File Handle Leak,202,7191,121.18,True,True,140,461,Thread pool mismanagement,2023-09-15,2023-09-21
a64fb13c-9b89-4558-84ea-88522ca25430,Memory leak detected in MobileApp-iOS during stress test,Application memory usage increases steadily over time under load testing conditions.,WebApp-Core,Staging,Windows 10,Safari 17,High,P3,Closed,Heap Leak,213,7958,123.42,False,True,15,327,Unreleased object references,2023-03-17,2023-03-20
e50d6c45-799f-40e0-b547-4d3106af308f,Memory leak detected in API-Gateway during stress test,Application memory usage increases steadily over time under load testing conditions.,Data-Pipeline,Development,iOS 17,Safari 17,Critical,P4,Open,Heap Leak,170,1696,10.55,False,True,428,154,Thread pool mismanagement,2024-01-01,2024-01-27
d7ccbf57-e399-4d43-a651-c1e68b100743,Memory leak detected in WebApp-Core during stress test,Application memory usage increases steadily over time under load testing conditions.,WebApp-Core,Development,Ubuntu 22.04,N/A,Critical,P4,Open,Cache Leak,247,6858,39.46,True,True,368,148,Unclosed file streams,2023-11-08,2023-11-12
07541c61-371e-40a1-960e-f0ed6f1c5113,Memory leak detected in MobileApp-Android during stress test,Application memory usage increases steadily over time under load testing conditions.,Data-Pipeline,Production,Windows 10,N/A,High,P4,Open,Cache Leak,223,3390,87.75,False,True,326,397,Unclosed file streams,2023-08-08,
3a23d07b-389d-4dac-a4e9-180fca19658c,Memory leak detected in Data-Pipeline during stress test,Application memory usage increases steadily over time under load testing conditions.,Data-Pipeline,Production,Windows 10,N/A,High,P3,Open,File Handle Leak,134,6959,55.0,False,True,426,798,Circular dependency in service layer,2023-05-10,2023-05-22
144c5c39-4800-4cda-a34d-f9ed290d17d5,Memory leak detected in WebApp-Core during stress test,Application memory usage increases steadily over time under load testing conditions.,Data-Pipeline,Staging,Windows 10,Edge 120,Medium,P4,In Progress,Heap Leak,193,5675,122.67,False,False,264,408,Thread pool mismanagement,2023-08-26,2023-09-11
c724fe82-ca67-4e1a-a074-ec35a6c1a053,Memory leak detected in WebApp-Core during stress test,Application memory usage increases steadily over time under load testing conditions.,Data-Pipeline,Staging,Ubuntu 20.04,Chrome 121,High,P1,Closed,Cache Leak,197,5799,46.49,False,False,499,192,Unbounded caching mechanism,2023-08-31,2023-09-25
ea9e2087-9d6d-478e-966a-5d43d20c3ef0,Memory leak detected in WebApp-Core during stress test,Application memory usage increases steadily over time under load testing conditions.,Data-Pipeline,Staging,Windows 10,Safari 17,Medium,P2,Resolved,Heap Leak,365,7031,43.67,True,False,339,303,Unclosed file streams,2023-12-21,2024-01-20
43bbdd09-2093-44de-b08a-7f53748b0717,Memory leak detected in API-Gateway during stress test,Application memory usage increases steadily over time under load testing conditions.,WebApp-Core,Production,iOS 17,Edge 120,Critical,P2,Open,Heap Leak,453,1865,69.37,False,False,263,821,Circular dependency in service layer,2023-08-17,2023-08-31
9b60b72f-af4d-4f8a-92c9-52351011b7b7,Memory leak detected in Data-Pipeline during stress test,Application memory usage increases steadily over time under load testing conditions.,API-Gateway,Development,Windows 11,Chrome 121,Medium,P2,Resolved,Cache Leak,173,755,128.06,True,True,348,461,Unclosed file streams,2023-12-14,
d3df674e-76be-446a-a756-e2b7c5f0ab0e,Memory leak detected in API-Gateway during stress test,Application memory usage increases steadily over time under load testing conditions.,MobileApp-iOS,Production,Ubuntu 20.04,Firefox 122,Low,P4,In Progress,Cache Leak,170,5201,81.77,False,True,135,794,Unclosed file streams,2023-07-10,2023-07-13
94e80b77-fcd0-4c4b-bd40-0f00a8a615cf,Memory leak detected in API-Gateway during stress test,Application memory usage increases steadily over time under load testing conditions.,MobileApp-Android,Development,Windows 11,Chrome 121,Critical,P3,Closed,Heap Leak,455,2839,137.89,False,False,364,67,Thread pool mismanagement,2023-12-27,2024-01-16
2ae82d05-7335-4dbd-8df5-febede7cf31e,Memory leak detected in Data-Pipeline during stress test,Application memory usage increases steadily over time under load testing conditions.,Data-Pipeline,Development,iOS 17,Edge 120,Medium,P4,In Progress,GPU Memory Leak,180,7474,108.21,True,False,14,370,Thread pool mismanagement,2023-10-05,2023-10-15
a31b7b4f-7f4e-497c-94df-94d6b5f058b4,Memory leak detected in WebApp-Core during stress test,Application memory usage increases steadily over time under load testing conditions.,WebApp-Core,Staging,Ubuntu 22.04,Safari 17,Critical,P1,Open,GPU Memory Leak,166,5019,93.73,False,True,231,478,Circular dependency in service layer,2023-10-21,2023-11-16
bf18bbe3-3132-412b-967f-a9506d915408,Memory leak detected in ML-Service during stress test,Application memory usage increases steadily over time under load testing conditions.,MobileApp-Android,Development,Ubuntu 22.04,N/A,Low,P4,In Progress,File Handle Leak,499,7291,84.94,True,True,166,958,Circular dependency in service layer,2023-09-22,2023-10-21
92f31dbf-f81d-4e6b-9c65-a4f02051c9a4,Memory leak detected in MobileApp-iOS during stress test,Application memory usage increases steadily over time under load testing conditions.,MobileApp-Android,Production,macOS Ventura,Edge 120,Medium,P2,Open,Thread Leak,245,7831,127.66,True,True,88,675,Thread pool mismanagement,2023-04-26,2023-05-13
0a38d99e-3f04-403a-ae93-d9546c899cad,Memory leak detected in WebApp-Core during stress test,Application memory usage increases steadily over time under load testing conditions.,WebApp-Core,Development,Android 13,N/A,High,P3,Closed,Thread Leak,121,5117,124.66,True,False,456,643,Thread pool mismanagement,2023-11-06,2023-12-06
65086db5-338f-421c-a01d-f3cfd48d84a8,Memory leak detected in Data-Pipeline during stress test,Application memory usage increases steadily over time under load testing conditions.,API-Gateway,Staging,Ubuntu 22.04,Chrome 121,Low,P3,Closed,Cache Leak,225,4456,121.68,False,False,105,349,Thread pool mismanagement,2023-05-29,2023-06-08
3096e10f-b255-4955-a5a7-ed9955db0448,Memory leak detected in MobileApp-iOS during stress test,Application memory usage increases steadily over time under load testing conditions.,API-Gateway,Development,iOS 17,Edge 120,Low,P2,In Progress,Cache Leak,475,3115,148.26,True,False,231,254,Improper event listener cleanup,2023-03-15,2023-04-07
0015b8be-cc2f-4514-828f-3f16efc99b92,Memory leak detected in MobileApp-Android during stress test,Application memory usage increases steadily over time under load testing conditions.,MobileApp-iOS,Production,Android 13,Edge 120,Medium,P3,Closed,Thread Leak,415,3646,65.63,False,False,451,316,Unbounded caching mechanism,2023-02-19,
f2676599-9df5-4e22-a727-7305b6477c36,Memory leak detected in MobileApp-Android during stress test,Application memory usage increases steadily over time under load testing conditions.,MobileApp-Android,Production,Ubuntu 20.04,Chrome 121,Low,P2,Closed,Thread Leak,358,3721,71.3,False,False,275,9,Unreleased object references,2023-01-12,
82e0bc03-a7e2-444f-9e2a-1b85acb1612d,Memory leak detected in API-Gateway during stress test,Application memory usage increases steadily over time under load testing conditions.,MobileApp-iOS,Development,Ubuntu 22.04,Chrome 121,Medium,P2,Resolved,Heap Leak,472,2666,58.04,False,False,392,564,Unclosed file streams,2023-08-09,
c84f4a0c-be32-4b93-9565-9979e1bfb7cb,Memory leak detected in MobileApp-iOS during stress test,Application memory usage increases steadily over time under load testing conditions.,ML-Service,Staging,iOS 17,Firefox 122,Medium,P1,Open,Heap Leak,149,1554,62.12,True,True,366,342,Unbounded caching mechanism,2023-11-16,2023-11-20
fd297888-695d-4d43-8ac8-70fab78597c5,Memory leak detected in ML-Service during stress test,Application memory usage increases steadily over time under load testing conditions.,MobileApp-iOS,Development,Ubuntu 22.04,N/A,High,P2,Closed,Thread Leak,363,7816,25.27,False,False,418,18,Unclosed file streams,2023-09-23,2023-10-13
04e31bdf-059d-4433-9408-389e5a016f26,Memory leak detected in Data-Pipeline during stress test,Application memory usage increases steadily over time under load testing conditions.,Data-Pipeline,Production,Windows 10,N/A,Critical,P2,In Progress,Heap Leak,257,5281,120.53,False,True,269,645,Circular dependency in service layer,2023-06-19,2023-07-03
6283e1d0-751c-44c5-a44c-406703754c61,Memory leak detected in ML-Service during stress test,Application memory usage increases steadily over time under load testing conditions.,Data-Pipeline,Development,Windows 11,Chrome 121,Critical,P2,Closed,GPU Memory Leak,448,1710,40.12,False,True,211,514,Thread pool mismanagement,2023-11-14,2023-11-27
f11197a3-4e5a-45e2-a522-19d57009d70a,Memory leak detected in ML-Service during stress test,Application memory usage increases steadily over time under load testing conditions.,MobileApp-Android,Production,Ubuntu 20.04,Safari 17,Critical,P2,In Progress,Cache Leak,131,6458,107.34,False,False,347,791,Circular dependency in service layer,2023-08-30,2023-09-23
82ca638f-3557-4222-b3d4-9093b86e2419,Memory leak detected in MobileApp-Android during stress test,Application memory usage increases steadily over time under load testing conditions.,MobileApp-iOS,Production,Ubuntu 20.04,Firefox 122,High,P2,In Progress,Cache Leak,412,2665,75.21,False,False,179,574,Circular dependency in service layer,2023-12-15,2024-01-07
6a36326f-9ecb-4e87-bc13-fb94bd856510,Memory leak detected in API-Gateway during stress test,Application memory usage increases steadily over time under load testing conditions.,MobileApp-iOS,Development,Ubuntu 20.04,Chrome 121,High,P4,Resolved,Cache Leak,378,6042,60.06,False,False,110,207,Thread pool mismanagement,2023-05-21,2023-06-09
93b26bf7-7c69-418a-8262-24ee50be3f1a,Memory leak detected in Data-Pipeline during stress test,Application memory usage increases steadily over time under load testing conditions.,ML-Service,Development,Windows 11,Chrome 121,Medium,P3,Open,Heap Leak,170,2725,20.84,False,False,368,484,Unreleased object references,2023-05-19,2023-06-11
854b1378-4f7d-4957-8c3b-22c8d6cd1fbb,Memory leak detected in API-Gateway during stress test,Application memory usage increases steadily over time under load testing conditions.,API-Gateway,Production,Windows 11,Edge 120,High,P2,Open,Heap Leak,180,5008,64.0,True,True,468,944,Improper event listener cleanup,2023-12-15,2023-12-16
4db118ec-493f-4d81-b7b0-63468ecb008a,Memory leak detected in MobileApp-Android during stress test,Application memory usage increases steadily over time under load testing conditions.,Data-Pipeline,Staging,Windows 10,Chrome 121,High,P4,Resolved,File Handle Leak,303,797,119.25,False,False,456,962,Improper event listener cleanup,2023-08-02,2023-08-08
23b39d44-3b36-4771-b8de-97b69776c4ce,Memory leak detected in Data-Pipeline during stress test,Application memory usage increases steadily over time under load testing conditions.,API-Gateway,Production,Ubuntu 20.04,Firefox 122,Low,P2,Resolved,Thread Leak,157,7125,52.95,True,True,313,877,Circular dependency in service layer,2023-09-16,2023-09-23
b568611c-ba12-43bc-93ad-42f6c6949292,Memory leak detected in WebApp-Core during stress test,Application memory usage increases steadily over time under load testing conditions.,MobileApp-Android,Development,Ubuntu 22.04,Edge 120,Medium,P4,Resolved,Cache Leak,144,3186,63.12,True,False,386,274,Unclosed file streams,2023-07-27,2023-08-13
dd18d8d3-119c-447f-87ad-9df37673efb1,Memory leak detected in Data-Pipeline during stress test,Application memory usage increases steadily over time under load testing conditions.,MobileApp-Android,Development,Android 13,Chrome 121,Critical,P2,In Progress,Cache Leak,233,593,99.78,False,True,328,939,Unclosed file streams,2023-06-04,2023-06-23
ba030328-af1a-446b-b1d8-9134e5d99846,Memory leak detected in Data-Pipeline during stress test,Application memory usage increases steadily over time under load testing conditions.,ML-Service,Staging,Ubuntu 22.04,N/A,Critical,P3,In Progress,Thread Leak,344,1594,27.21,True,False,271,721,Unclosed file streams,2023-07-08,2023-07-16
177c2cb0-c7b9-44da-9a7d-dc0902b5764a,Memory leak detected in MobileApp-Android during stress test,Application memory usage increases steadily over time under load testing conditions.,ML-Service,Production,Windows 11,Firefox 122,High,P1,Open,GPU Memory Leak,380,1005,135.92,False,True,461,523,Unbounded caching mechanism,2023-02-09,2023-02-13
f7bc4f01-e3be-4ff3-a7ff-b9ba4dcd8751,Memory leak detected in ML-Service during stress test,Application memory usage increases steadily over time under load testing conditions.,API-Gateway,Production,iOS 17,Edge 120,Low,P1,Resolved,Heap Leak,333,3903,86.77,True,True,24,434,Unclosed file streams,2023-01-29,2023-02-15
ec25e790-5905-47b4-895c-46bf181ba24e,Memory leak detected in API-Gateway during stress test,Application memory usage increases steadily over time under load testing conditions.,WebApp-Core,Staging,Ubuntu 22.04,Firefox 122,Medium,P1,Resolved,Cache Leak,135,993,147.99,False,False,193,83,Circular dependency in service layer,2023-12-25,
45e6a02b-dd1b-4408-826c-aa3a82652444,Memory leak detected in ML-Service during stress test,Application memory usage increases steadily over time under load testing conditions.,API-Gateway,Production,Windows 11,Firefox 122,Low,P4,Resolved,Cache Leak,278,5853,22.2,False,False,422,236,Improper event listener cleanup,2023-12-05,2023-12-10
9a0c45e3-e971-4200-8b20-b8ab213ef475,Memory leak detected in WebApp-Core during stress test,Application memory usage increases steadily over time under load testing conditions.,Data-Pipeline,Staging,macOS Ventura,Chrome 121,Medium,P3,Open,Heap Leak,471,2044,116.0,True,False,307,689,Circular dependency in service layer,2023-08-24,2023-09-02
d09cacd7-f327-4679-9d24-defcb39144d2,Memory leak detected in MobileApp-Android during stress test,Application memory usage increases steadily over time under load testing conditions.,WebApp-Core,Development,macOS Ventura,Edge 120,Medium,P2,Resolved,GPU Memory Leak,324,3795,38.98,False,True,339,534,Improper event listener cleanup,2023-01-25,2023-01-27
7b3b3fed-71aa-424f-9df8-475877dc6222,Memory leak detected in MobileApp-Android during stress test,Application memory usage increases steadily over time under load testing conditions.,Data-Pipeline,Production,Ubuntu 22.04,N/A,Critical,P4,Resolved,Cache Leak,402,5060,132.56,False,False,210,153,Unclosed file streams,2023-07-31,2023-08-02
